Num,BN,CL,COND,DB,DBDR,DBN,DDR,DIR,FL,HN,HP,HPD,I,LEAD,MAND,MGL,MOVT,MOVTS,MS,NEW,No,OB,ORCH,ORG,PF,REVIEW,TPT,V,VA,VAR,VC,VDAG,VN,GU,PSALTERY
3.0,,,,,,,,,,,,,,,,,,,,,3668.0,,,,,,,BANTI~,,,,,,,
0.0,,,,,,,,,,,,,,CRAMER,,,,,,True,3669.0,,,KNYVETT,,True,,KNYVETT,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3669.0,,,,,,,HINDLE,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3669.0,,,,,,,SALE,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3669.0,,,,,,,KNYVETT-C2,,,,,,,
0.0,,,,,,,,CRAMER-w,,,,,,,,,,,,,3670.0,,,,HAYDN,,,,,,,,,,
0.0,,,,,,,,SALOMON,,,,,,,,,,,,,3671.0,,,,GREATOREX,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3672.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,CRAMER-w,,,,,,,3673.0,,,,GREATOREX,True,,,,True,,,,,
0.0,,,,,,,,ARNOLD,,,,,,SALOMON,,,,,,,3674.0,,,,,True,,,,,,,,,
0.0,,,,,,,,HOOK,,,,,,MOUNTAIN,,,,,,,3675.0,,,,,True,,DIGNUM,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3675.0,,,,,,,TAYLOR-3,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3675.0,,,,,,,(THEIR,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3675.0,,,,,,,FIRST,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3675.0,,,,,,,APPEARANCE,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3675.0,,,,,,,),,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3675.0,,,,,,,PHELPS,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,3675.0,,,,,,,FRANKLIN~,,,,,,,
8.0,,,,,,,,,,,,,,,,,,,,,3675.0,,,,,,,MOUNTAIN~,,,,,,,
9.0,,,,,,,,,,,,,,,,,,,,,3675.0,,,,,,,MILNE~,,,,,,,
0.0,,,,,,,,,,,,,,CRAMER-w,,,,,,,3677.0,,,,GREATOREX,True,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3678.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,VIOTTI,,,,,,,3679.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,CRAMER-w,,,,,,,3680.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3681.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,SALOMON,,,,,,,3683.0,,,,,,,,,,,,,,
0.0,,,,,,,,ARNOLD,,,,,,RAIMONDI,,,,,,,3684.0,,,,,True,,SALE,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3684.0,,,,,,,BELLAMY,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3684.0,,,,,,,SALE-jb,,,,,,,
0.0,,,,,,,,,,,,,,CRAMER-w,,,,,,,3685.0,,,,,True,,HARRISON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3685.0,,,,,,,LEAK~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3685.0,,,,,,,PARKE~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3685.0,,,,,,,KELLY-m,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3685.0,,,,,,,ROVEDINO,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3685.0,,,,,,,FISCHER-l,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3685.0,,,,,,,WELSH-t,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,3685.0,,,,,,,WEBBE-1,,,,,,,
8.0,,,,,,,,,,,,,,,,,,,,,3685.0,,,,,,,LEETE,,,,,,,
9.0,,,,,,,,,,,,,,,,,,,,,3685.0,,,,,,,PAGE,,,,,,,
10.0,,,,,,,,,,,,,,,,,,,,,3685.0,,,,,,,STORACE~,,,,,,,
0.0,,,,,,,,,,,,,,CRAMER-w,,,,,,,3687.0,,,,,,,,,,,,,,
0.0,,,,,,,,ARNOLD,,,,,,CRAMER-w,,,,,,,3689.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3690.0,,,,,True,,,,,,,,,
0.0,,,,,,,,ASHLEY-j,,,,,,ASHLEY-Gc,,,,,,,3691.0,,,ASHLEY-Jj,,True,,POOLE~,,,ASHLEY-Cj,,ASHLEY-Gc,,
1.0,,,,,,,,,,,,,,,,,,,,,3691.0,,,,,,,BRUMAN~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3691.0,,,,,,,NIELD,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3691.0,,,,,,,BARTLEMAN,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3691.0,,,,,,,PHELPS,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3691.0,,,,,,,PARKE~,,,,,,,
0.0,,,,,,,,FERRETTI,,,,,,BARTHELEMON,,,,,,,3692.0,,,,DE_BEAUREPAIRE~,,,GERARDI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3692.0,,,,,,,SOLDANI~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3692.0,,,,,,,NARDINI-1,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3692.0,,,,,,,de_ST_FONT,,,,,,,
0.0,,,,,,,,BARTHELEMON,,,,,,,,,,,,,3694.0,,,,,,,,,,,,,,
1.0,,,,,,,,FERRETTI,,,,,,,,,,,,,3694.0,,,,,,,,,,,,,,
0.0,,,,,,,,BARTHELEMON,,,,,,,,,,,,,3695.0,,,,,True,,,,,,,,,
1.0,,,,,,,,FERRETTI,,,,,,,,,,,,,3695.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,ARNOLD,,HINDMARSH,,,,,,,3696.0,,,,,True,,NIELD,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3696.0,,,,,,,POOLE~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3696.0,,,,,,,LEAK~,,,,,,,
0.0,,,,,,,,VIOTTI,,,,HAYDN,,CRAMER-w,,,,,,True,3697.0,,,ARNOLD,,True,,,,,,,,,
1.0,,,,,,,,,,,,FEDERICI,,,,,,,,,3697.0,,,(DIR,,,,,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3697.0,,,CHORUSSES,,,,,,,,,,,
0.0,,,,,,,,,,,,,,DANCE,,,,,,,3698.0,,,,KNYVETT,True,,HARRISON,,,LINDLEY,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3698.0,,,,,,,KNYVETT,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3698.0,,,,,,,HINDLE,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3698.0,,,,,,,SALE,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3698.0,,,,,,,KNYVETT-C2,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3698.0,,,,,,,HARRISON~,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3699.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,True,,,True,3700.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3701.0,,,,,True,,,,,,,,,
0.0,,,,,,,ASHLEY-Rg,ASHLEY-j,,,,,,ASHLEY-Gc,,,,,,,3702.0,,,ASHLEY-Jj,,True,,PARKE~,,,ASHLEY-Cj,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3702.0,,,,,,,ELLIOT,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3702.0,,,,,,,POOLE~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3702.0,,,,,,,KELLY-m,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3702.0,,,,,,,NIELD,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3702.0,,,,,,,BURDON,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3702.0,,,,,,,GRAY-2,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,3702.0,,,,,,,LINTON-w,,,,,,,
8.0,,,,,,,,,,,,,,,,,,,,,3702.0,,,,,,,BARTLEMAN,,,,,,,
0.0,,,HAYDN),,,,,,,,,FEDERICI,,CRAMER-w,,,,,,,3703.0,,,ARNOLD,,True,,BANTI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3703.0,,,(DIR,,,,LEAK~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3703.0,,,CHORUSSES,,,,ROVEDINO,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3703.0,,,,,,,BRIDA,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3703.0,,,,,,,HARRISON,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3704.0,,,,,True,,INCLEDON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3704.0,,,,,,,FAWCETT-j2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3704.0,,,,,,,DANBY-1,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3704.0,,,,,,,STREET,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3704.0,,,,,,,SMITH-1,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3704.0,,,,,,,TAYLOR-3,,,,,,,
0.0,,,,,,,,,,,,,,,,,True,,,,3705.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3706.0,,,,,True,,,,,,,,,
0.0,,,,,,,,ARNOLD,,,DUSSEK~,,,,,,,,,,3707.0,,,,,True,,BANTI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3707.0,,,,,,,LEAK~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3707.0,,,,,,,ROVEDINO,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3707.0,,,,,,,HARRISON,,,,,,,
0.0,,,,,,,,ASHLEY-j,,,,,,ASHLEY-Gc,,,,,,,3708.0,,,ASHLEY-Jj,,True,,PARKE~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3708.0,,,,,,,ELLIOT,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3708.0,,,,,,,POOLE~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3708.0,,,,,,,KELLY-m,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3708.0,,,,,,,NIELD,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3708.0,,,,,,,BURDON,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3708.0,,,,,,,GRAY-2,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,3708.0,,,,,,,LINTON-w,,,,,,,
8.0,,,,,,,,,,,,,,,,,,,,,3708.0,,,,,,,BARTLEMAN,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,True,3709.0,,,,MAJOR,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,True,,,True,3710.0,,,,,True,,,,True,,,,,
0.0,,,,,,,,,,,,,,MOUNTAIN,,,,,,,3711.0,,,,REEVE,True,,JOHNSTONE,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3711.0,,,,,,,WATHEN,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3711.0,,,,,,,MOUNTAIN~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3711.0,,,,,,,?BANNISTER,,,,,,,
0.0,,,,,,,,ASHLEY-j,,,,,,ASHLEY-Gc,,,,,,,3712.0,,,ASHLEY-Jj,,True,,PARKE~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3712.0,,,,,,,ELLIOT,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3712.0,,,,,,,KELLY-m,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3712.0,,,,,,,NIELD,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3712.0,,,,,,,BURDON,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3712.0,,,,,,,GRAY-2,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3712.0,,,,,,,BARTLEMAN,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,True,3713.0,,,,MAJOR,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3714.0,,,,,True,,,,,,,,,
0.0,,,,,,,,ASHLEY-j,,,,,,ASHLEY-Gc,,,,,,,3715.0,,,ASHLEY-Jj,,True,,PARKE~,,,ASHLEY-Cj,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3715.0,,,,,,,ELLIOT,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3715.0,,,,,,,KELLY-m,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3715.0,,,,,,,NIELD,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3715.0,,,,,,,BURDON,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3715.0,,,,,,,GRAY-2,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3715.0,,,,,,,BARTLEMAN,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3716.0,,,,,,,INCLEDON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3716.0,,,,,,,FAWCETT-j2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3716.0,,,,,,,DANBY-1,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3716.0,,,,,,,STREET,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3716.0,,,,,,,TAYLOR-3,,,,,,,
0.0,,,,,,,,ASHLEY-j,,,,,,ASHLEY-Gc,,,,,,,3717.0,,,ASHLEY-Jj,,True,,PARKE~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3717.0,,,,,,,ELLIOT,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3717.0,,,,,,,HINDMARSH~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3717.0,,,,,,,(FIRST,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3717.0,,,,,,,APPEARANCE,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3717.0,,,,,,,),,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3717.0,,,,,,,KELLY-m,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,3717.0,,,,,,,NIELD,,,,,,,
8.0,,,,,,,,,,,,,,,,,,,,,3717.0,,,,,,,BURDON,,,,,,,
9.0,,,,,,,,,,,,,,,,,,,,,3717.0,,,,,,,GRAY-2,,,,,,,
10.0,,,,,,,,,,,,,,,,,,,,,3717.0,,,,,,,BARTLEMAN,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3718.0,,,,MAJOR,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3719.0,,,,,True,,,,,,,,,
0.0,,,,,,,,ARNOLD,,,,,,,,,,,,,3720.0,,,,,True,,BANTI~,,,LINDLEY,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3720.0,,,,,,,LEAK~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3720.0,,,,,,,BRIDA,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3720.0,,,,,,,ROVEDINO,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3720.0,,,,,,,HARRISON,,,,,,,
0.0,,,,,,,,ASHLEY-j,,,,,,ASHLEY-Gc,,,,,,,3721.0,,,ASHLEY-Jj,,True,,PARKE~,,,ASHLEY-Cj,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3721.0,,,,,,,ELLIOT,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3721.0,,,,,,,HINDMARSH~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3721.0,,,,,,,KELLY-m,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3721.0,,,,,,,NIELD,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3721.0,,,,,,,WONDER,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3721.0,,,,,,,BURDON,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,3721.0,,,,,,,GRAY-2,,,,,,,
8.0,,,,,,,,,,,,,,,,,,,,,3721.0,,,,,,,BARTLEMAN,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,True,3722.0,,,,MAJOR,,,,,,,,,,
0.0,,,,,,,,VIOTTI,,,,,,CRAMER-w,,,True,,,,3723.0,,,,,True,,,,,,,,,
0.0,,,,,,,,ASHLEY-j,,,,,,ASHLEY-Gc,,,,,,,3724.0,,,ASHLEY-Jj,,True,,PARKE~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3724.0,,,,,,,ELLIOT,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3724.0,,,,,,,HINDMARSH~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3724.0,,,,,,,KELLY-m,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3724.0,,,,,,,NIELD,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3724.0,,,,,,,BURDON,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3724.0,,,,,,,GRAY-2,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,3724.0,,,,,,,BARTLEMAN,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3725.0,,,,MAJOR,,,INCLEDON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3725.0,,,,,,,FAWCETT-j2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3725.0,,,,,,,DANBY-1,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3725.0,,,,,,,STREET,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3725.0,,,,,,,TAYLOR-3,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3726.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3728.0,,,,,True,,,,,,,,,
0.0,,,,,,,,ASHLEY-j,,,,,,ASHLEY-Gc,,,,,,,3729.0,,,ASHLEY-Jj,,True,,PARKE~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3729.0,,,,,,,ELLIOT,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3729.0,,,,,,,HINDMARSH~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3729.0,,,,,,,KELLY-m,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3729.0,,,,,,,NIELD,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3729.0,,,,,,,BURDON,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3729.0,,,,,,,GRAY-2,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,3729.0,,,,,,,BARTLEMAN,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3730.0,,,,MAJOR,True,,,,,,,,,
0.0,,,,,,,,,,,,,,JANIEWICZ,,,,,,True,3731.0,,,,CLEMENTI,,,,,,,,,,
0.0,,,,,,,,ASHLEY-j,,,,,,,,,,,,,3732.0,,,,,True,,PARKE~,,,ASHLEY-cj,,ASHLEY-Gc,,
1.0,,,,,,,,,,,,,,,,,,,,,3732.0,,,,,,,ELLIOT,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3732.0,,,,,,,HINDMARSH~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3732.0,,,,,,,KELLY-m,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3732.0,,,,,,,NIELD,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3732.0,,,,,,,BARTLEMAN,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3733.0,,,,MAJOR,True,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3734.0,,,,,True,,,,,,,,,
0.0,,,,,,,,ASHLEY-j,,,,,,ASHLEY-Gc,,,,,,,3735.0,,,ASHLEY-Jj,,True,,PARKE~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3735.0,,,,,,,HINDMARSH~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3735.0,,,,,,,KELLY-m,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3735.0,,,,,,,NIELD,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3735.0,,,,,,,BARTLEMAN,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3736.0,,,,MAJOR,,,,,,,,,,
0.0,,,,,,,ASHBRIDGE,ARNOLD,,,,,,CRAMER-w,,,,,,,3737.0,,,,,True,,PARKE~,,,,,,,
1.0,,,,,,,,DUPUIS,,,,,,,,,,,,,3737.0,,,,,,,LEAK~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3737.0,,,,,,,HARRISON~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3737.0,,,,,,,NIELD,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3737.0,,,,,,,WELSH-t,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3737.0,,,,,,,SALE,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3737.0,,,,,,,GORE,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,3737.0,,,,,,,PAGE,,,,,,,
8.0,,,,,,,,,,,,,,,,,,,,,3737.0,,,,,,,LEETE,,,,,,,
9.0,,,,,,,,,,,,,,,,,,,,,3737.0,,,,,,,GUISE,,,,,,,
10.0,,,,,,,,,,,,,,,,,,,,,3737.0,,,,,,,VINCENT-2,,,,,,,
0.0,,,,,,,,HAYDN),,,,,,CRAMER-w,,,,,,,3739.0,,,,ARNOLD,True,,IN,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,HARRISON,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,NIELD,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,BARTLEMAN,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,SALE,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,WEBBE,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,LEETE,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,GORE,,,,,,,
8.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,REYNOLDSON,,,,,,,
9.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,KNYVETT-C2,,,,,,,
10.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,KNYVETT-W,,,,,,,
11.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,VINCENT-2,,,,,,,
12.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,GUICHARD,,,,,,,
13.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,DANBY,,,,,,,
14.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,DANBY-1,,,,,,,
15.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,WORRALL~,,,,,,,
16.0,,,,,,,,,,,,,,,,,,,,,3739.0,,,,,,,HARRISON~,,,,,,,
0.0,,,,,,,,VIOTTI,,,,,,,,,,,,,3740.0,,,,,True,,,,,,,,,
0.0,,,HAYES-p,,,,,HAYDN),,,,,,CRAMER-w,,,,,,,3742.0,,,GREATOREX,HAYDN,True,,,,,,,,,
1.0,,,MILLER-e,,,,,,,,,,,,,,,,,,3742.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,CRAMER-w,,,,,,,3743.0,,,,HAYDN,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3744.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,CRAMER-w,,,,,True,,3745.0,,,,HAYDN,,,SALE,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3745.0,,,,KNYVETT,,,KNYVETT-C2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3745.0,,,,(,,,KNYVETT-W,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3745.0,,,,PRESIDE),,,GORE,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3746.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3748.0,,,,HAYDN,,,,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3748.0,,,,PRESIDE),,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,True,3749.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3750.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,CRAMER-w,,,,,,True,3752.0,,,,KNYVETT,True,,GORE,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3752.0,,,,,,,KNYVETT-C2,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3752.0,,,,,,,KNYVETT-W,,,,,,,
0.0,,,,,,,,,,,,,,,,,True,,,True,3754.0,,,,,True,,,,,,,,,
0.0,,,,,,,,/,,,,,,,,,,,,,3755.0,,,,GREATOREX,True,,,,,,,,,
1.0,,,,,,,,LEAD,,,,,,,,,,,,,3755.0,,,,,,,,,,,,,,
2.0,,,,,,,,CRAMER-w,,,,,,,,,,,,,3755.0,,,,,,,,,,,,,,
0.0,,,ARNOLD,,,,,,,,,,,CRAMER-w,,,,,,,3756.0,,,,,True,SARJANT,HARRISON,,,,,,,
1.0,,,DUPUIS,,,,,,,,,,,,,,,,,,3756.0,,,,,,,POOLE~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,3756.0,,,,,,,LEAK~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,3756.0,,,,,,,PARKE~,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,3756.0,,,,,,,KELLY-m,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,3756.0,,,,,,,NIELD,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,3756.0,,,,,,,KNYVETT,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,3756.0,,,,,,,BARTLEMAN,,,,,,,
8.0,,,,,,,,,,,,,,,,,,,,,3756.0,,,,,,,SALE,,,,,,,
9.0,,,,,,,,,,,,,,,,,,,,,3756.0,,,,,,,GORE,,,,,,,
10.0,,,,,,,,,,,,,,,,,,,,,3756.0,,,,,,,LEETE,,,,,,,
11.0,,,,,,,,,,,,,,,,,,,,,3756.0,,,,,,,PAGE,,,,,,,
12.0,,,,,,,,,,,,,,,,,,,,,3756.0,,,,,,,KNYVETT-c2,,,,,,,
13.0,,,,,,,,,,,,,,,,,,,,,3756.0,,,,,,,STORACE~,,,,,,,
0.0,,,,,,,,,,,,,,GIORNOVICHI,,,,,,,3757.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3758.0,,,,,True,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,3759.0,,,,,True,,FRANKLIN~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,3759.0,,,,,,,MILNE~,,,,,,,
