,Composer,From,Genre,No,Title_of_Piece,Instrument_Num,Instrument,Performer
17898,0,0,SG,3481,0,0,0.0,LAZZARINI
17899,STAMITZ,0,FP,3481,0,0,0.0,0.0
17900,HANDEL,HANDEL O ^OCCASIONAL_ORATORIO^,O,3482,0,0,0.0,0.0
17901,AVISON,0,CNGR,3482,0,0,0.0,4TH
17902,0,0,SG,3482,0,0,0.0,TORREGIANI
17903,0,0,CN,3482,0,0,VC,ASHLEY-Cj
17904,CORELLI,0,CNGR,3482,0,0,0.0,4TH
17905,0,0,SG,3482,0,0,0.0,PIELTAIN~
17906,HAYDN,0,OV,3482,0,0,0.0,0.0
17907,SAMMARTINI,0,OV,3482,0,0,0.0,MARTINI-JPA
17908,0,0,SG,3482,0,0,0.0,TORREGIANI
17909,PLEYEL,0,CNTE,3482,0,0,0.0,0.0
17910,0,0,SG,3482,0,0,0.0,PIELTAIN~
17911,BACH,0,FP,3482,0,0,0.0,0.0
17912,HAYDN,0,OV,3484,0,0,0.0,0.0
17913,0,0,SG,3484,0,0,0.0,CORRI~1
17914,GYROWETZ,0,QT,3484,0,0,VN,SALOMON
17915,GYROWETZ,0,QT,3484,0,1,VN,DAHMEN-p
17916,GYROWETZ,0,QT,3484,0,2,VA,HINDMARSH
17917,GYROWETZ,0,QT,3484,0,3,VC,MENEL
17918,0,0,SG,3484,0,0,0.0,SIMONI
17919,DUSSEK,0,CN,3484,0,0,PF,DUSSEK
17920,LAST,0,0,3484,0,0,0.0,GIORNOVICHI)
17921,HAYDN,0,OV,3484,0,0,0.0,MS
17922,PERFORMED,0,0,3484,0,0,0.0,NIGHT)
17923,0,0,SG,3484,0,0,0.0,CORRI~1
17924,PLEYEL,0,DT,3484,0,0,HP,DELAVAL~
17925,PLEYEL,0,DT,3484,0,1,VN,SALOMON
17926,0,0,SG,3484,0,0,0.0,SIMONI
17927,KOZELUCH,0,FP,3484,0,0,0.0,0.0
17928,BERTONI,0,SG,3484,0,0,0.0,CORRI~1
17929,SARTI,0,SG,3484,0,0,0.0,CORRI~1
17930,TARCHI,0,SG,3484,0,0,0.0,SIMONI
17931,ZINGARELLI,0,SG,3484,'CALMATI_PENSA',0,0.0,0.0
17932,STAMITZ,0,OV,3485,0,0,0.0,0.0
17933,0,0,SG,3485,0,0,0.0,LAZZARINI
17934,PLEYEL,0,QT,3485,0,0,VN,CRAMER-w
17935,PLEYEL,0,QT,3485,0,1,VN,BORGHI
17936,PLEYEL,0,QT,3485,0,2,VA,BLAKE
17937,PLEYEL,0,QT,3485,0,3,VC,SMITH-2
17938,0,0,SG,3485,0,0,0.0,BILLINGTON~
17939,0,0,CN,3485,0,0,VC,LINDLEY
17940,PLEYEL,0,SYM,3485,0,0,0.0,0.0
17941,0,0,SG,3485,0,0,0.0,NEGRI~
17942,GIORNOVICHI,0,CN,3485,0,0,VN,SMITH-4
17943,0,0,CN,3485,0,0,0.0,MOVT)
17944,BACH,0,OV,3485,0,0,0.0,2ORCH
17945,HAYDN,0,OV,3486,0,0,0.0,0.0
17946,0,0,SG,3486,0,0,0.0,LAZZARINI
17947,0,0,SN,3486,0,0,PF,DELAVAL~
17948,0,0,SG,3486,0,0,0.0,CORRI~SG
17949,0,0,CN,3486,0,0,VN,L'ARRIVEE~aeh
17950,HAYDN,0,OV,3486,0,0,0.0,0.0
17951,0,0,SG,3486,0,0,0.0,CORRI~SG
17952,0,0,CN,3486,0,0,HP,DELAVAL~
17953,0,0,SG,3486,0,0,0.0,LAZZARINI
17954,CONCERT,0,0,3487,0,0,0.0,CRAMER-W
17955,AFTER,0,GL,3487,0,0,0.0,HOBLER
17956,HAYDN,0,OV,3488,0,0,0.0,MS
17957,PERFORMED,0,0,3488,0,0,0.0,NIGHT)
17958,0,0,SG,3488,0,0,0.0,CORRI~SG
17959,HAYDN,0,TR,3488,0,0,PF,HUMMEL
17960,HAYDN,0,TR,3488,0,1,VN,SALOMON
17961,HAYDN,0,TR,3488,0,2,VC,MENEL
17962,0,0,SG,3488,0,0,0.0,SIMONI
17963,0,0,CN,3488,0,0,FL,ASHE
17964,HAYDN,0,OV,3488,0,0,0.0,MS
17965,PERFORMED,0,0,3488,0,0,0.0,NIGHTS)
17966,0,0,CN,3488,0,0,VN,JANIEWICZ
17967,0,0,SG,3488,0,0,0.0,SIMONI
17968,HAYDN,0,OV,3489,0,0,0.0,0.0
17969,0,0,SG,3489,0,0,0.0,LAZZARINI
17970,PLEYEL,0,QT,3489,0,0,VN,CRAMER-w
17971,PLEYEL,0,QT,3489,0,1,VN,BORGHI
17972,PLEYEL,0,QT,3489,0,2,VA,BLAKE
17973,PLEYEL,0,QT,3489,0,3,VC,SMITH-2
17974,0,0,SG,3489,0,0,0.0,BILLINGTON~
17975,PLEYEL,0,OV,3489,0,0,0.0,0.0
17976,0,0,CN,3489,0,0,HP,MUSIGNY~
17977,0,0,SG,3489,0,0,0.0,BILLINGTON~
17978,0,0,CN,3489,0,0,OB,PARKE-Wt
17979,0,0,SG,3489,0,0,0.0,LAZZARINI
17980,HAYDN,0,OV,3490,0,0,0.0,0.0
17981,0,0,SG,3490,0,0,0.0,ALBERTARELLI
17982,HAYDN,0,QT,3490,0,0,0.0,0.0
17983,0,0,SG,3490,0,0,0.0,CORRI~SG
17984,0,0,CN,3490,0,0,PF,DUSSEK
17985,0,0,CN,3490,0,0,VN,JANIEWICZ
17986,0,0,SG,3490,0,0,0.0,ALBERTARELLI
17987,0,0,CNTE,3490,0,0,HP,KRUMPHOLTZ~
17988,0,0,CNTE,3490,0,1,PF,DUSSEK
17989,0,0,DT,3490,0,0,v,CORRI~1
17990,0,0,DT,3490,0,1,v,CORRI~sg
17991,HAYDN,0,OV,3491,0,0,0.0,0.0
17992,HAYDN,0,DIV,3491,0,0,FL,ASHE
17993,HAYDN,0,DIV,3491,0,1,OB,HARRINGTON
17994,HAYDN,0,DIV,3491,0,2,HN,PIELTAIN-pj
17995,HAYDN,0,DIV,3491,0,3,HN,LEANDER
17996,HAYDN,0,DIV,3491,0,4,VN,SALOMON
17997,HAYDN,0,DIV,3491,0,5,VA,HINDMARSH
17998,HAYDN,0,DIV,3491,0,6,VA,POLACK
17999,HAYDN,0,DIV,3491,0,7,VC,MENEL
18000,0,0,SG,3491,0,0,0.0,SIMONI
18001,0,0,CN,3491,0,0,VC,DAHMEN-ja
18002,0,0,SG,3491,0,0,0.0,MARA~
18003,HAYDN,0,OV,3491,0,0,0.0,(FAV
18004,PERFORMED,0,0,3491,0,0,0.0,SEASON
18005,ON,0,0,3491,0,0,0.0,NIGHTS)
18006,0,0,SG,3491,0,0,0.0,SIMONI
18007,0,0,CN,3491,0,0,VN,JANIEWICZ
18008,0,0,SG,3491,0,0,0.0,MARA~
18009,HAYDN,0,FP,3491,0,0,0.0,0.0
18010,PLEYEL,0,OV,3492,0,0,0.0,0.0
18011,PLEYEL,0,QT,3492,0,0,VN,CRAMER-C
18012,PLEYEL,0,QT,3492,0,1,VN,CRAMER-w
18013,PLEYEL,0,QT,3492,0,2,VA,CRAMER-F
18014,PLEYEL,0,QT,3492,0,3,VC,LINDLEY
18015,0,0,SG,3492,0,0,0.0,LAZZARINI
18016,0,0,CN,3492,0,0,PF,CRAMER-jb
18017,0,0,SG,3492,0,0,0.0,BILLINGTON~
18018,PLEYEL,0,CNTE,3492,0,0,VN,CRAMER-w
18019,PLEYEL,0,CNTE,3492,0,1,VN,CRAMER-f?
18020,HANDEL,HANDEL O ^ESTHER^,OV,3492,0,0,0.0,0.0
18021,0,0,SG,3492,'SWEET_BIRD',0,VN,CRAMER-w
18022,GEMINIANI,0,CNGR,3492,0,0,VN,CRAMER-w
18023,0,0,SG,3492,'MAD_BESS',0,0.0,BILLINGTON~
18024,HANDEL,HANDEL O ^OCCASIONAL_ORATORIO^,OV,3492,0,0,0.0,0.0
18025,FEDERICI,0,OV,3493,0,0,0.0,0.0
18026,SALIERI,0,SG,3493,0,0,0.0,ALBERTARELLI
18027,CIMAROSA,0,SG,3493,0,0,0.0,WILLIAMS~
18028,PAISIELLO,0,SG,3493,0,0,0.0,ALBERTARELLI
18029,MORTELLARI-M,0,SG,3493,0,0,0.0,DE_SISLEY~
18030,0,0,CN,3493,0,0,VC,DAHMEN-ja
18031,PAISIELLO,0,DT,3493,0,0,v,ALBERTARELLI
18032,PAISIELLO,0,DT,3493,0,1,v,DE_SISLEY~
18033,HAYDN,0,OV,3493,0,0,0.0,0.0
18034,BERNARDINI?,0,SG,3493,0,0,0.0,ALBERTARELLI
18035,SACCHINI,0,SG,3493,0,0,0.0,WILLIAMS~
18036,0,0,CN,3493,0,0,OB,HARRINGTON
18037,MORTELLARI-M,0,SG,3493,0,0,0.0,DE_SISLEY~
18038,0,0,CN,3493,0,0,HP,MUSIGNY~
18039,SARTI,0,TR,3493,0,0,v,WILLIAMS~
18040,SARTI,0,TR,3493,0,1,v,ALBERTARELLI
18041,SARTI,0,TR,3493,0,2,v,DE_SISLEY~
18042,CLEMENTI,0,OV,3494,0,0,0.0,0.0
18043,0,0,SG,3494,0,0,0.0,LAZZARINI
18044,PLEYEL,0,QT,3494,0,0,VN,CRAMER-w
18045,PLEYEL,0,QT,3494,0,1,VN,BORGHI
18046,PLEYEL,0,QT,3494,0,2,VA,BLAKE
18047,PLEYEL,0,QT,3494,0,3,VC,SMITH-2
18048,0,0,SG,3494,0,0,0.0,BILLINGTON~
18049,0,0,CN,3494,0,0,PF,CRAMER-Jb
18050,PLEYEL,0,CNTE,3494,0,0,VN,CRAMER-w
18051,PLEYEL,0,CNTE,3494,0,1,VN,CRAMER-f
18052,0,0,SG,3494,0,0,0.0,NEGRI~
18053,0,0,SL,3494,0,0,VC,LINDLEY
18054,GUGLIELMI,0,TR,3494,0,0,v,LAZZARINI
18055,GUGLIELMI,0,TR,3494,0,1,v,NEGRI~
18056,GUGLIELMI,0,TR,3494,0,2,v,BILLINGTON~
18057,HAYDN,0,FP,3494,0,0,0.0,0.0
18058,COOKE,0,GL,3495,'IN_THE_MERRY',0,0.0,0.0
18059,BOYCE,0,DT,3495,'TOGETHER',0,v,NIELD
18060,BOYCE,0,DT,3495,'TOGETHER',1,v,POOLE~
18061,0,0,DT,3495,0,0,VN,LINDLEY-1
18062,0,0,DT,3495,0,1,VC,LINDLEY
18063,HANDEL,0,SG,3495,0,0,0.0,NIELD
18064,COOKE,0,GL,3495,'I_HAVE',0,0.0,0.0
18065,CORFE,0,GL,3495,'TWEED_SIDE',0,0.0,0.0
18066,HANDEL,0,TR,3495,'DISDAINFUL_OF',0,v,NIELD
18067,HANDEL,0,TR,3495,'DISDAINFUL_OF',1,v,HINDLE
18068,HANDEL,0,TR,3495,'DISDAINFUL_OF',2,v,BARTLEMAN
18069,0,0,SL,3495,0,0,VC,LINDLEY
18070,PURCELL,0,SG,3495,0,0,PF,GREATOREX
18071,MORLEY,0,GL,3495,'NOW_IS',0,0.0,0.0
18072,HAYDN,0,OV,3496,0,0,0.0,0.0
18073,0,0,SG,3496,0,0,0.0,ALBERTARELLI
18074,RAIMONDI,0,CNTE,3496,0,0,FL,MONZANI
18075,RAIMONDI,0,CNTE,3496,0,1,VN,RAIMONDI
18076,0,0,SG,3496,0,0,0.0,DE_SISLEY~
18077,0,0,CN,3496,0,0,HP,MUSIGNY~
18078,VOGEL,VOGEL O ^DEMOPHOON^,OV,3496,0,0,0.0,0.0
18079,0,0,CN,3496,0,0,VN,RAIMONDI
18080,0,0,SG,3496,0,0,0.0,DE_SISLEY~
18081,0,0,CN,3496,0,0,HP,MUSIGNY~
18082,0,0,DT,3496,0,0,v,ALBERTARELLI
18083,0,0,DT,3496,0,1,v,DE_SISLEY~
18084,HAYDN,0,OV,3497,0,0,0.0,0.0
18085,0,0,SG,3497,0,0,0.0,CALCAGNI
18086,HAYDN,0,CNTE,3497,0,0,OB,HARRINGTON
18087,HAYDN,0,CNTE,3497,0,1,BN,HOLMES
18088,HAYDN,0,CNTE,3497,0,2,VN,SALOMON
18089,HAYDN,0,CNTE,3497,0,3,VC,MENEL
18090,HAYDN,0,SG,3497,0,0,0.0,CORRI~SG
18091,0,0,CN,3497,0,0,VN,JANIEWICZ
18092,HAYDN,0,OV,3497,0,0,0.0,0.0
18093,0,0,SG,3497,0,0,0.0,SIMONI
18094,0,0,CN,3497,0,0,HP,KRUMPHOLTZ~
18095,0,0,SG,3497,0,0,0.0,MARA~
18096,HAYDN,0,FP,3497,'THE_EARTHQUAKE',0,0.0,0.0
18097,HAYDN,0,OV,3498,0,0,0.0,0.0
18098,0,0,SG,3498,0,0,0.0,SIMONI
18099,HAYDN,0,DIV,3498,0,0,FL,ASHE
18100,HAYDN,0,DIV,3498,0,1,OB,HARRINGTON
18101,HAYDN,0,DIV,3498,0,2,HN,PIELTAIN-pj
18102,HAYDN,0,DIV,3498,0,3,HN,LEANDER
18103,HAYDN,0,DIV,3498,0,4,VN,SALOMON
18104,HAYDN,0,DIV,3498,0,5,VN,DAHMEN-p
18105,HAYDN,0,DIV,3498,0,6,VA,HINDMARSH
18106,HAYDN,0,DIV,3498,0,7,VA,POLACK
18107,HAYDN,0,DIV,3498,0,8,VC,MENEL
18108,0,0,SG,3498,0,0,0.0,MARA~
18109,0,0,CN,3498,0,0,FL,GRAEFF
18110,HAYDN,0,OV,3498,0,0,0.0,0.0
18111,0,0,SG,3498,0,0,0.0,SIMONI
18112,0,0,CN,3498,0,0,PF,DUSSEK
18113,0,0,SG,3498,0,0,0.0,MARA~
18114,HAYDN,0,FP,3498,0,0,0.0,0.0
18115,HAYDN,0,OV,3500,0,0,0.0,0.0
18116,0,0,SG,3500,0,0,0.0,CORRI~SG
18117,0,0,QT,3500,0,0,0.0,0.0
18118,0,0,SG,3500,0,0,0.0,DE_SISLEY~
18119,MOZART,0,CN,3500,0,0,PF,HUMMEL
18120,PLEYEL,0,CN,3500,0,0,VN,DAHMEN-p
18121,0,0,SG,3500,0,0,0.0,CALCAGNI
18122,HUMMEL,0,SN,3500,0,0,PF,HUMMEL
18123,HUMMEL,0,SG,3500,0,0,0.0,CORRI~SG
18124,HAYDN,0,OV,3501,0,0,0.0,0.0
18125,0,0,SG,3501,0,0,0.0,LAZZARINI
18126,BILLINGTON~,0,DT,3501,0,0,PF,DANCE
18127,BILLINGTON~,0,DT,3501,0,1,VN,CRAMER-w
18128,PRATI,0,SG,3501,0,0,0.0,BILLINGTON~
18129,PLEYEL,0,OV,3501,0,0,0.0,0.0
18130,RAWLINGS,0,CNTE,3501,0,0,VN,CRAMER-w
18131,RAWLINGS,0,CNTE,3501,0,1,VN,BORGHI
18132,RAWLINGS,0,CNTE,3501,0,2,VA,BLAKE
18133,RAWLINGS,0,CNTE,3501,0,3,VC,SMITH-2
18134,0,0,SG,3501,0,0,0.0,NEGRI~
18135,0,0,CN,3501,0,0,VC,LINDLEY
18136,GUGLIELMI,0,QT,3501,0,0,v,GARELLI
18137,GUGLIELMI,0,QT,3501,0,1,v,LAZZARINI
18138,GUGLIELMI,0,QT,3501,0,2,v,NEGRI~
18139,GUGLIELMI,0,QT,3501,0,3,v,BILLINGTON~
18140,BACH,0,OV,3501,0,0,0.0,2ORCH
18141,PLEYEL,0,OV,3502,0,0,0.0,0.0
18142,0,0,SG,3502,0,0,0.0,NIELD
18143,0,0,CN,3502,0,0,OB,PARKE
18144,0,0,SG,3502,0,0,VN,SALOMON
18145,STEVENS,0,GL,3502,'YE_SPOTTED',0,0.0,PARKE~
18146,HAYDN,0,CNTE,3502,0,0,OB,PARKE
18147,HAYDN,0,CNTE,3502,0,1,BN,PARKINSON
18148,HAYDN,0,CNTE,3502,0,2,VN,SALOMON
18149,HAYDN,0,CNTE,3502,0,3,VC,LINDLEY
18150,0,0,CN,3502,0,0,VC,LINDLEY
18151,PAISIELLO,0,SG,3502,0,0,HP,MEYER
18152,PLEYEL,0,SN,3502,0,0,PF,PARKE~
18153,0,0,SG,3502,0,0,0.0,NIELD
18154,0,0,GL,3502,'WHAT_BEAUTIES',0,0.0,0.0
18155,HAYDN,0,FP,3502,0,0,0.0,0.0
18156,HAYDN,0,OV,3503,0,0,0.0,0.0
18157,0,0,SG,3503,0,0,0.0,CORRI~SG
18158,0,0,CN,3503,0,0,PF,DUSSEK
18159,0,0,SG,3503,0,0,0.0,SIMONI
18160,0,0,CN,3503,0,0,VN,JANIEWICZ
18161,HAYDN,0,OV,3503,0,0,0.0,0.0
18162,0,0,SG,3503,0,0,0.0,CORRI~SG
18163,0,0,CN,3503,0,0,HP,KRUMPHOLTZ~
18164,0,0,SG,3503,0,0,0.0,SIMONI
18165,HAYDN,0,FP,3503,0,0,0.0,0.0
18166,GYROWETZ,0,OV,3504,0,0,0.0,0.0
18167,HAYDN,0,DIV,3504,0,0,FL,ASHE
18168,HAYDN,0,DIV,3504,0,1,OB,HARRINGTON
18169,HAYDN,0,DIV,3504,0,2,HN,PIELTAIN-pj
18170,HAYDN,0,DIV,3504,0,3,HN,LEANDER
18171,HAYDN,0,DIV,3504,0,4,VN,SALOMON
18172,HAYDN,0,DIV,3504,0,5,VN,DAHMEN-p
18173,HAYDN,0,DIV,3504,0,6,VA,HINDMARSH
18174,HAYDN,0,DIV,3504,0,7,VA,POLACK
18175,HAYDN,0,DIV,3504,0,8,VC,MENEL
18176,HAYDN,0,DIV,3504,0,9,DB,DRESSLER
18177,0,0,SG,3504,0,0,0.0,SIMONI
18178,0,0,CN,3504,0,0,VC,SCHRAM
18179,0,0,SG,3504,0,0,0.0,MARA~
18180,HAYDN,0,OV,3504,0,0,0.0,MS
18181,PERFORMED,0,0,3504,0,0,0.0,FRIDAY)
18182,0,0,SG,3504,0,0,0.0,SIMONI
18183,0,0,CN,3504,0,0,PF,HASSLER
18184,0,0,SG,3504,0,0,0.0,MARA~
18185,HAYDN,0,FP,3504,0,0,0.0,0.0
18186,PLEYEL,0,OV,3505,0,0,0.0,0.0
18187,0,0,SG,3505,0,0,0.0,CORRI~SG
18188,PLEYEL,0,CNTE,3505,0,0,FL,FLORIO
18189,PLEYEL,0,CNTE,3505,0,1,OB,PARKE
18190,PLEYEL,0,CNTE,3505,0,2,BN,PARKINSON
18191,PLEYEL,0,CNTE,3505,0,3,VN,CRAMER-w
18192,PLEYEL,0,CNTE,3505,0,4,VN,BORGHI
18193,PLEYEL,0,CNTE,3505,0,5,VA,BLAKE
18194,PLEYEL,0,CNTE,3505,0,6,VC,+
18195,0,0,SG,3505,0,0,0.0,SIMONI
18196,0,0,CN,3505,0,0,VN,JANIEWICZ
18197,PLEYEL,0,OV,3505,0,0,0.0,0.0
18198,0,0,SG,3505,0,0,0.0,NEGRI~
18199,DUSSEK,0,CNTE,3505,0,0,PF,DUSSEK
18200,DUSSEK,0,CNTE,3505,0,1,HP,KRUMPHOLTZ~
18201,0,0,DT,3505,0,0,v,SIMONI
18202,0,0,DT,3505,0,1,v,CORRI~sg
18203,PLEYEL,0,FP,3505,0,0,0.0,0.0
18204,HAYDN,0,OV,3506,0,0,0.0,0.0
18205,0,0,SG,3506,0,0,0.0,CORRI~SG
18206,JANIEWICZ,0,CN,3506,0,0,VN,JANIEWICZ
18207,0,0,SG,3506,0,0,0.0,SIMONI
18208,0,0,CN,3506,0,0,HP,KRUMPHOLTZ~
18209,HAYDN,0,OV,3506,0,0,0.0,0.0
18210,0,0,SG,3506,0,0,0.0,CORRI~SG
18211,JANIEWICZ,0,CN,3506,0,0,VN,JANIEWICZ
18212,0,0,SG,3506,0,0,0.0,SIMONI
18213,HAYDN,0,FP,3506,0,0,0.0,0.0
18214,HAYDN,0,OV,3507,0,0,0.0,(MS
18215,PERFORMED,0,0,3507,0,0,0.0,SEASON
18216,THE,0,0,3507,0,0,0.0,NIGHT)
18217,HAYDN,0,NOTT,3507,0,0,FL,ASHE
18218,HAYDN,0,NOTT,3507,0,1,FL,FLORIO
18219,HAYDN,0,NOTT,3507,0,2,HN,PIELTAIN-pj
18220,HAYDN,0,NOTT,3507,0,3,HN,LEANDER
18221,HAYDN,0,NOTT,3507,0,4,VN,SALOMON
18222,HAYDN,0,NOTT,3507,0,5,VN,DAHMEN-p
18223,HAYDN,0,NOTT,3507,0,6,VA,HINDMARSH
18224,HAYDN,0,NOTT,3507,0,7,VA,POLACK
18225,HAYDN,0,NOTT,3507,0,8,VC,MENEL
18226,HAYDN,0,NOTT,3507,0,9,DB,DRESSLER
18227,0,0,SG,3507,0,0,0.0,SIMONI
18228,DEVIENNE,0,CNTE,3507,0,0,OB,HARRINGTON
18229,DEVIENNE,0,CNTE,3507,0,1,BN,HOLMES
18230,0,0,SG,3507,0,0,0.0,MARA~
18231,HAYDN,0,OV,3507,0,0,0.0,(MS
18232,PERFORMED,0,0,3507,0,0,0.0,SEASON)
18233,0,0,SG,3507,0,0,0.0,SIMONI
18234,0,0,CN,3507,0,0,HP,KRUMPHOLTZ~
18235,0,0,SG,3507,0,0,0.0,MARA~
18236,HAYDN,0,FP,3507,0,0,0.0,0.0
18237,HAYDN,OPERA_ORCH PROFESSIONAL_ORCH CAM_ORCH,OV,3508,0,0,0.0,0.0
18238,SMITH-JS,0,GL,3508,'WHILE_FOOLS',0,0.0,SALE
18239,SARTI,0,SG,3508,'SON_QUAL',0,0.0,+
18240,WEBBE,0,GL,3508,'SINCE_HARMONY',0,0.0,BARTLEMAN
18241,0,0,CN,3508,0,0,VC,LINDLEY
18242,CORFE,0,GL,3508,'TWEED-SIDE',0,0.0,BARTLEMAN
18243,GAZZANIGA,0,DT,3508,'CESSA_MIO',0,v,HARRISON
18244,GAZZANIGA,0,DT,3508,'CESSA_MIO',1,v,HARRISON~
18245,PLEYEL,0,CNTE,3508,0,0,OB,PATRIA
18246,PLEYEL,0,CNTE,3508,0,1,VN,RAIMONDI
18247,PLEYEL,0,CNTE,3508,0,2,VA,BLAKE
18248,PLEYEL,0,CNTE,3508,0,3,VC,ASHLEY-Cj
18249,CALLCOTT,0,GL,3508,'FATHER_OF',0,0.0,WEBBE
18250,CIMAROSA,0,SG,3508,'NON_SO',0,0.0,HARRISON~
18251,WEBBE,0,GL,3508,'GREAT_APOLLO',0,0.0,SALE
18252,0,0,CN,3508,0,0,VN,RAIMONDI
18253,SMITH-JS,0,GL,3508,0,0,0.0,<JS_SMITH
18254,MASTER_KNYVETT>,0,0,3508,'BLEST_PAIR',0,0.0,0.0
18255,HAYDN,0,FP,3508,0,0,0.0,0.0
18256,HAYDN,0,OV,3509,0,0,0.0,0.0
18257,0,0,SG,3509,0,0,0.0,SIMONI
18258,0,0,CN,3509,0,0,PF,DUSSEK
18259,0,0,SG,3509,0,0,0.0,MARA~
18260,0,0,CN,3509,0,0,VN,SALOMON
18261,HAYDN,0,OV,3509,0,0,0.0,0.0
18262,0,0,SG,3509,0,0,0.0,SIMONI
18263,0,0,CN,3509,0,0,HP,KRUMPHOLTZ~
18264,0,0,SG,3509,0,0,0.0,MARA~
18265,HAYDN,0,FP,3509,'THE_EARTHQUAKE',0,0.0,0.0
18266,GIARDINI,0,O,3510,^RUTH^,0,0.0,0.0
18267,BETWEEN,0,CN,3510,0,0,VN,GIARDINI
18268,PROFESSIONAL_ORCH,0,0,3511,0,0,0.0,ETC
18269,HAYDN,0,OV,3511,0,0,0.0,0.0
18270,0,0,SG,3511,0,0,0.0,BARTLEMAN
18271,0,0,CN,3511,0,0,VC,LINDLEY
18272,0,0,SG,3511,0,0,0.0,BILLINGTON~
18273,0,0,CN,3511,0,0,OB,FISCHER
18274,0,0,QT,3511,'GOD_SAVE_GREAT_GEORGE',0,HP,KRUMPHOLTZ~
18275,WITH,0,0,3511,0,0,0.0,CHORUSSES)
18276,0,0,O,3511,^INVOCATION_OF_NEPTUNE^,0,0.0,MUSIC
18277,WITH,0,0,3511,0,0,0.0,CHORUSSES)
18278,0,0,SG,3511,0,0,0.0,POOLE~
18279,0,0,CN,3511,0,0,HP,KRUMPHOLTZ~
18280,0,0,SG,3511,0,0,0.0,BILLINGTON~
18281,PLEYEL,0,FP,3511,0,0,0.0,0.0
18282,OVER,0,0,3512,0,0,0.0,PERFORMERS
18283,END,0,0,3512,0,0,0.0,PART
18284,0,0,CN,3512,0,0,PF,HOFFMAN~
18285,HAYDN,0,OV,3513,0,0,0.0,0.0
18286,0,0,SG,3513,0,0,0.0,LAZZARINI
18287,0,0,CN,3513,0,0,OB,PARKE
18288,SMITH-JS,0,GL,3513,'WHILE_FOOLS',0,0.0,SALE
18289,PLEYEL,0,CNTE,3513,0,0,OB,PARKE
18290,PLEYEL,0,CNTE,3513,0,1,VN,CRAMER-w
18291,PLEYEL,0,CNTE,3513,0,2,VA,BLAKE
18292,PLEYEL,0,CNTE,3513,0,3,VC,SMITH-2
18293,ROSETTI,0,OV,3513,0,0,0.0,0.0
18294,0,0,GL,3513,'TWEED_SIDE',0,0.0,POOLE~
18295,0,0,CN,3513,0,0,VC,LINDLEY
18296,0,0,SG,3513,0,0,0.0,POOLE~
18297,PLEYEL,0,FP,3513,0,0,0.0,0.0
18298,HAYDN,0,OV,3514,0,0,0.0,0.0
18299,0,0,SG,3514,0,0,0.0,CALCAGNI
18300,PLEYEL,0,QT,3514,0,0,FL,ASHE
18301,PLEYEL,0,QT,3514,0,1,VN,BRIDGETOWER
18302,PLEYEL,0,QT,3514,0,2,VA,HINDMARSH
18303,PLEYEL,0,QT,3514,0,3,VC,ATTWOOD-F
18304,SACCHINI,0,SG,3514,0,0,FL,ASHE
18305,SACCHINI,0,SG,3514,0,1,OB,HARRINGTON
18306,VIOTTI,0,CN,3514,0,0,VN,BRIDGETOWER
18307,HAYDN,0,OV,3514,0,0,0.0,0.0
18308,0,0,SG,3514,0,0,0.0,SIMONI
18309,HAYDN,0,QT,3514,0,0,vn,SALOMON
18310,HAYDN,0,QT,3514,0,1,vn,BARTHELEMON
18311,HAYDN,0,QT,3514,0,2,va,HINDMARSH
18312,HAYDN,0,QT,3514,0,3,vc,SCHRAM
18313,HANDEL,0,SG,3514,0,0,0.0,BARTHELEMON~M
18314,CORELLI,0,SL,3514,0,0,VN,BARTHELEMON
18315,FEDERICI,0,OV,3515,0,0,0.0,0.0
18316,0,0,CNTE,3515,0,0,OB,HARRINGTON
18317,0,0,CNTE,3515,0,1,BN,HOLMES
18318,0,0,SG,3515,0,0,0.0,ALBERTARELLI
18319,0,0,CN,3515,0,0,VC,LINDLEY
18320,0,0,SG,3515,0,0,0.0,HINDMARSH~
18321,0,0,CN,3515,0,0,VN,HINDMARSH
18322,HAYDN,0,OV,3515,0,0,0.0,0.0
18323,0,0,SG,3515,0,0,0.0,CALCAGNI
18324,0,0,CN,3515,0,0,VA,HINDMARSH
18325,0,0,SG,3515,0,0,0.0,NEGRI~
18326,HAYDN,0,OV,3516,0,0,0.0,0.0
18327,0,0,SG,3516,0,0,0.0,BELLAMY
18328,0,0,QT,3516,0,0,PF,HASSLER
18329,0,0,QT,3516,0,1,VN,SALOMON
18330,0,0,QT,3516,0,2,VA,HINDMARSH
18331,0,0,QT,3516,0,3,vc,MENEL
18332,0,0,SG,3516,0,0,0.0,POOLE~
18333,0,0,CN,3516,0,0,VN,DAHMEN-p
18334,MOZART,0,CN,3516,0,0,PF,HASSLER
18335,HASSLER,0,O,3516,0,0,V,POOLE~
18336,WITH,0,0,3516,0,0,0.0,CHORUSSES)
18337,HAYDN,0,FP,3516,0,0,0.0,0.0
18338,HANDEL,0,O,3517,^MESSIAH^,0,0.0,0.0
18339,HAYDN,0,OV,3518,0,0,0.0,0.0
18340,HAYDN,0,QT,3518,0,0,VN,SALOMON
18341,HAYDN,0,QT,3518,0,1,VN,DAHMEN-p
18342,HAYDN,0,QT,3518,0,2,VA,HINDMARSH
18343,HAYDN,0,QT,3518,0,3,VC,MENEL
18344,0,0,SG,3518,0,0,0.0,SIMONI
